agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,2,19,0,100.0,131.16119826371354,0.7536458601663572,0.5559395294677327,110.00000000000001,0.9116119826371355,750.0,748.4983057992077,False,False,healthy,1
33,2,20,1,100.0,131.63824149174803,0.7518196862506312,0.5537157713498618,110.00000000000001,0.9163824149174803,850.0,880.1365472909558,False,False,healthy,1
33,3,1,3,50.0,64.58193173647977,0.7609023306296334,0.5515009082644624,51.107161184132806,0.8916386347295953,50.0,64.58193173647977,,,healthy,1
33,3,2,3,50.0,64.83276021727441,0.7590100914973458,0.5492949046314045,51.47092064442938,0.8966552043454882,100.0,129.4146919537542,True,False,healthy,1
33,3,3,1,100.0,130.17130226565413,0.7572041264356242,0.5470977250128789,115.24162176448826,0.9017130226565414,200.0,259.58599421940835,False,False,healthy,1
33,3,4,0,100.0,130.65424872161873,0.755383311843645,0.5449093341128274,119.96120871161881,0.9065424872161871,300.0,390.2402429410271,False,False,healthy,1
33,3,5,1,100.0,131.15578410925167,0.7536447046021727,0.5427296967763761,110.00000000000001,0.9115578410925165,400.0,521.3960270502787,False,False,healthy,1
33,3,6,0,100.0,131.6303762450038,0.751839177206694,0.5405587779892705,110.00000000000001,0.9163037624500376,500.0,653.0264032952825,False,False,healthy,1
33,3,7,1,100.0,132.09923714567807,0.7501306455179865,0.5383965428773134,110.00000000000001,0.9209923714567809,600.0,785.1256404409606,False,False,healthy,1
33,3,8,2,50.0,66.29010860098228,0.7484427462755588,0.5362429567058041,55.00000000000001,0.9258021720196454,650.0,851.415749041943,False,False,healthy,1
33,3,9,3,-200.0,-332.1014411474028,0.7467112180729276,0.5340979848789809,-220.00000000000003,0.9184292111703244,450.0,519.3143078945402,False,False,healthy,1
33,3,10,2,50.0,66.15519325275172,0.7493654839786831,0.5319615929394649,55.00000000000001,0.9231038650550343,500.0,585.4695011472919,False,True,healthy,1
33,3,11,1,-200.0,-330.6770798347898,0.7476826085801876,0.529833746567707,-220.00000000000003,0.9159595938500229,300.0,254.79242131250209,False,False,healthy,1
33,3,12,3,-200.0,-333.01360159840283,0.7502545462139917,0.5277144115814362,-220.00000000000003,0.9087801054044737,100.0,-78.22118028590074,False,True,healthy,1
33,3,13,2,50.0,65.6756305256678,0.7528391620543895,0.5256035539351104,55.00000000000001,0.913512610513356,150.0,-12.545549760232944,False,True,healthy,1
33,3,14,2,50.0,65.91862340818875,0.7511354602151917,0.52350113971937,55.00000000000001,0.918372468163775,200.0,53.373073647955806,True,False,healthy,1
33,3,15,1,100.0,132.31553482710603,0.7493859114610409,0.5214071351604925,110.00000000000001,0.9231553482710603,300.0,185.68860847506184,False,False,healthy,1
33,3,16,0,100.0,132.79029115170013,0.7476640746224182,0.5193215066198505,110.00000000000001,0.9279029115170014,400.0,318.478899626762,False,False,healthy,1
33,3,17,1,100.0,133.27952890232442,0.7459549518538794,0.5172442205933712,110.00000000000001,0.9327952890232442,500.0,451.75842852908636,False,False,healthy,1
33,3,18,3,50.0,66.87802043774067,0.744193695951632,0.5151752437109977,55.00000000000001,0.9375604087548133,550.0,518.6364489668271,False,False,healthy,1
33,3,19,2,50.0,67.11066458200604,0.7424782528482672,0.5131145427361536,55.00000000000001,0.9422132916401208,600.0,585.7471135488331,False,False,healthy,1
33,3,20,0,100.0,134.67872919187792,0.7408032150095564,0.5110620845652091,110.00000000000001,0.9467872919187794,700.0,720.425842740711,False,False,healthy,1
33,4,1,3,50.0,66.08987445681942,0.7499565749003648,0.5090178362269482,48.95146598949468,0.9217974891363883,50.0,66.08987445681942,,,healthy,1
33,4,2,3,50.0,66.32593561581805,0.7481529039109002,0.5069817648820404,49.42568546796646,0.926518712316361,100.0,132.41581007263747,True,False,healthy,1
33,4,3,1,100.0,133.12607612913595,0.7464532635661101,0.5049538378225122,111.60891143108296,0.9312607612913594,200.0,265.5418862017734,False,False,healthy,1
33,4,4,0,100.0,133.58445965597306,0.7447461259351107,0.5029340224712222,115.86150508834021,0.9358445965597305,300.0,399.1263458577465,False,False,healthy,1
33,4,5,1,100.0,134.04996877056004,0.743095945238497,0.5009222863813373,105.87410776500072,0.9404996877056002,400.0,533.1763146283065,False,False,healthy,1
