agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,8,17,3,50.0,60.0,0.4428719982126093,0.21365923060571954,18.000000000000004,1.2,50.0,-55.06918533725249,False,True,overactive,2
33,8,18,0,-200.0,-334.7380193174286,0.432,0.21344557137511383,-72.00000000000001,1.176886042302333,-150.0,-389.8072046546811,False,False,overactive,2
33,8,19,2,50.0,60.0,0.43754734984744004,0.2132321258037387,18.000000000000004,1.2,-100.0,-329.8072046546811,False,True,overactive,2
33,8,20,1,100.0,120.0,0.432,0.21301889367793497,36.00000000000001,1.2,0.0,-209.80720465468107,False,False,overactive,2
33,9,1,3,50.0,55.063285668144644,0.49199999999999994,0.21280587478425703,12.570004220880252,1.0025314267257857,50.0,55.063285668144644,,,overactive,2
33,9,2,0,100.0,112.59919813506905,0.4793924575858114,0.21259306890947277,26.095508567442728,1.0519839627013807,150.0,167.6624838032137,False,False,overactive,2
33,9,3,2,50.0,57.52738745448327,0.46752384895166854,0.2123804758405633,11.305173052597933,1.101095498179331,200.0,225.18987125769695,False,False,overactive,2
33,9,4,2,50.0,58.666809642814066,0.4557370804369605,0.21216809536472273,18.659695165315792,1.1466723857125627,250.0,283.85668090051104,True,False,overactive,2
33,9,5,2,50.0,59.78737069180246,0.4447986274289849,0.211955927269358,12.5473675188806,1.1914948276720982,300.0,343.6440515923135,True,False,overactive,2
33,9,6,0,100.0,120.0,0.4340412413586964,0.21174397134208864,26.497371357381592,1.2,400.0,463.6440515923135,False,False,overactive,2
33,9,7,3,50.0,60.0,0.432,0.21153222737074656,9.774056340000001,1.2,450.0,523.6440515923134,False,False,overactive,2
33,9,8,0,100.0,120.0,0.432,0.21132069514337581,26.0565858,1.2,550.0,643.6440515923134,False,False,overactive,2
33,9,9,0,100.0,120.0,0.432,0.21110937444823244,29.2454376037871,1.2,650.0,763.6440515923134,True,False,overactive,2
33,9,10,3,50.0,60.0,0.432,0.2108982650737842,20.75676684518456,1.2,700.0,823.6440515923134,False,False,overactive,2
33,9,11,3,50.0,60.0,0.432,0.21068736680871042,39.48699477869856,1.2,750.0,883.6440515923134,True,False,overactive,2
33,9,12,0,-200.0,-258.63148780222355,0.432,0.2104766794419017,-65.11010439523794,1.1765488866121996,550.0,625.0125637900899,False,False,overactive,2
33,9,13,2,-200.0,-276.29412928996635,0.437628267213072,0.2102662027624598,-64.02965854149369,1.1538243793457763,350.0,348.7184345001235,False,True,overactive,2
33,9,14,3,-200.0,-242.81547703706448,0.44308214895701364,0.21005593655969734,-72.00000000000001,1.1322682215684878,150.0,105.90295746305904,False,True,overactive,2
33,9,15,2,-200.0,-342.52041544231224,0.44825562682356285,0.20984588062313764,-72.00000000000001,1.1112689740609956,-50.0,-236.6174579792532,False,True,overactive,2
33,9,16,3,50.0,58.99428767443749,0.45329544622536105,0.2096360347425145,18.000000000000004,1.1597715069774994,0.0,-177.62317030481572,False,True,overactive,2
33,9,17,0,-200.0,-280.6859575324769,0.4416548383254001,0.20942639870777197,-72.00000000000001,1.137731570839961,-200.0,-458.30912783729264,False,False,overactive,2
33,9,18,3,50.0,59.61683797472532,0.4469444229984093,0.2092169723090642,18.000000000000004,1.1846735189890132,-150.0,-398.6922898625673,False,True,overactive,2
33,9,19,0,100.0,120.0,0.4356783554426367,0.20900775533675514,36.00000000000001,1.2,-50.0,-278.6922898625673,False,False,overactive,2
33,9,20,1,-200.0,-345.30050164319704,0.432,0.2087987475814184,-72.00000000000001,1.1766509049353204,-250.0,-623.9927915057643,False,False,overactive,2
33,10,1,3,50.0,55.016754825076106,0.49199999999999994,0.20858994883383697,12.415159498599554,1.0006701930030442,50.0,55.016754825076106,,,overactive,2
33,10,2,0,100.0,112.59971555207795,0.4798391536792693,0.20838135888500314,25.873847712406114,1.051994311041559,150.0,167.61647037715406,False,False,overactive,2
33,10,3,2,50.0,57.48112728114343,0.46752136535002575,0.20817297752611813,11.130232016763673,1.0992450912457374,200.0,225.0975976582975,False,False,overactive,2
33,10,4,2,50.0,58.62408199778384,0.456181178101023,0.207964804548592,17.430830223689963,1.1449632799113534,250.0,283.72167965608133,True,False,overactive,2
33,10,5,2,50.0,59.78755068895916,0.4452088128212751,0.2077568397440434,12.316156715017755,1.191502027558366,300.0,343.50923034504046,True,False,overactive,2
33,10,6,0,100.0,120.0,0.4340395133859921,0.20754908290429935,23.442596965167116,1.2,400.0,463.50923034504046,False,False,overactive,2
33,10,7,3,50.0,60.0,0.432,0.20734153382139506,7.855753914000001,1.2,450.0,523.5092303450405,False,False,overactive,2
33,10,8,0,100.0,120.0,0.432,0.20713419228757365,25.547760000000007,1.2,550.0,643.5092303450405,False,False,overactive,2
33,10,9,0,100.0,120.0,0.432,0.20692705809528608,28.400834403787098,1.2,650.0,763.5092303450405,True,False,overactive,2
33,10,10,3,50.0,60.0,0.432,0.2067201310371908,20.367804845184562,1.2,700.0,823.5092303450405,False,False,overactive,2
33,10,11,3,50.0,60.0,0.432,0.2065134109061536,37.86699477869856,1.2,750.0,883.5092303450405,True,False,overactive,2
33,10,12,1,-200.0,-284.6252940195423,0.432,0.20630689749524744,-58.1270542245779,1.1765312222042559,550.0,598.8839363254981,False,False,overactive,2
33,10,13,1,100.0,120.0,0.4376325066709785,0.2061005905977522,36.00000000000001,1.2,650.0,718.8839363254981,False,False,overactive,2
33,10,14,2,-200.0,-259.8766705568135,0.432,0.20589449000715446,-72.00000000000001,1.1765057655080504,450.0,459.0072657686846,False,False,overactive,2
33,10,15,3,-200.0,-354.27639053481687,0.4376386162780678,0.2056885955171473,-72.00000000000001,1.1536892854872234,250.0,104.73087523386772,False,True,overactive,2
33,10,16,2,-200.0,-336.623331043736,0.4431145714830664,0.20548290692163015,-72.00000000000001,1.1317512584173515,50.0,-231.8924558098683,False,True,overactive,2
33,10,17,0,-200.0,-275.7854967941234,0.44837969797983557,0.20527742401470853,-72.00000000000001,1.110295241877451,-150.0,-507.6779526039917,False,True,overactive,2
33,10,18,3,50.0,58.935343445985296,0.45352914194941174,0.2050721465906938,18.000000000000004,1.157413737839412,-100.0,-448.7426091580064,False,True,overactive,2
33,10,19,3,50.0,60.0,0.44222070291854104,0.20486707444410313,18.000000000000004,1.2,-50.0,-388.7426091580064,True,False,overactive,2
33,10,20,1,100.0,120.0,0.432,0.204662207369659,36.00000000000001,1.2,50.0,-268.7426091580064,False,False,overactive,2
34,1,1,3,50.0,51.378454904384085,0.5279999999999999,0.24975,126.0,0.8551381961753635,50.0,51.378454904384085,,,overactive,2
34,1,2,0,100.0,105.42490038830576,0.5147668329179127,0.24950025,36.00000000000001,0.9084980077661154,150.0,156.80335529268984,False,False,overactive,2
34,1,3,2,50.0,54.021348879245615,0.5019604781361323,0.24925074975,18.000000000000004,0.9608539551698243,200.0,210.82470417193545,False,False,overactive,2
34,1,4,1,-200.0,-252.594659410537,0.48939505075924217,0.24900149900025,-72.00000000000001,0.944750448633579,0.0,-41.76995523860154,False,False,overactive,2
34,1,5,2,50.0,54.92725309714464,0.493259892327941,0.24875249750124975,18.000000000000004,0.9970901238857858,50.0,13.157297858543103,False,True,overactive,2
34,1,6,1,100.0,112.40536643289325,0.4806983702674113,0.2485037450037485,36.00000000000001,1.048107328657865,150.0,125.56266429143635,False,False,overactive,2
34,1,7,3,50.0,57.409921467887436,0.4684542411221123,0.24825524125874476,18.000000000000004,1.0963968587154973,200.0,182.97258575932378,False,False,overactive,2
34,1,8,3,50.0,58.61635621524719,0.4568647539082806,0.24800698601748603,18.000000000000004,1.1446542486098876,250.0,241.58894197457096,True,False,overactive,2
34,1,9,0,100.0,119.52217400956413,0.44528298033362695,0.24775897903146854,36.00000000000001,1.1904434801912827,350.0,361.1111159841351,False,False,overactive,2
34,1,10,3,50.0,60.0,0.4342935647540921,0.24751122005243706,18.000000000000004,1.2,400.0,421.1111159841351,False,False,overactive,2
34,1,11,2,50.0,60.0,0.432,0.24726370883238463,18.000000000000004,1.2,450.0,481.1111159841351,False,False,overactive,2
34,1,12,2,-200.0,-302.70062850899325,0.432,0.24701644512355225,-72.00000000000001,1.176593648649673,250.0,178.41048747514185,True,False,overactive,2
34,1,13,3,-200.0,-255.62416028856467,0.4376175243240784,0.2467694286784287,-72.00000000000001,1.1539639611873427,50.0,-77.21367281342282,False,True,overactive,2
34,1,14,1,100.0,119.98478512590371,0.44304864931503773,0.24652265924975025,36.00000000000001,1.1996957025180746,150.0,42.771112312480895,False,True,overactive,2
34,1,15,2,-200.0,-275.2229099688036,0.43207303139566205,0.24627613659050052,-72.00000000000001,1.1764501647645491,-50.0,-232.4517976563227,False,False,overactive,2
34,1,16,2,50.0,60.0,0.43765196045650817,0.24602986045391,18.000000000000004,1.2,0.0,-172.4517976563227,False,False,overactive,2
34,1,17,3,50.0,60.0,0.432,0.2457838305934561,18.000000000000004,1.2,50.0,-112.4517976563227,False,False,overactive,2
34,1,18,2,50.0,60.0,0.432,0.24553804676286264,18.000000000000004,1.2,100.0,-52.4517976563227,False,False,overactive,2
34,1,19,0,100.0,120.0,0.432,0.24529250871609978,36.00000000000001,1.2,200.0,67.5482023436773,False,False,overactive,2
34,1,20,2,50.0,60.0,0.432,0.24504721620738368,18.000000000000004,1.2,250.0,127.5482023436773,False,False,overactive,2
34,2,1,3,50.0,55.00490247722753,0.49199999999999994,0.2448021689911763,16.61278171758163,1.0001960990891017,50.0,55.00490247722753,,,overactive,2
34,2,2,0,100.0,112.47913379627418,0.4799529362186155,0.24455736682218512,33.15352768951575,1.049582675925484,150.0,167.48403627350172,False,False,overactive,2
34,2,3,2,50.0,57.481035303852835,0.46810015777788383,0.24431280945536293,16.541423580260368,1.0992414121541134,200.0,224.96507157735454,False,False,overactive,2
34,2,4,2,50.0,58.62599443595031,0.45618206108301274,0.24406849664590757,24.8200558040845,1.1450397774380126,250.0,283.59106601330484,True,False,overactive,2
34,2,5,2,50.0,59.78863918093415,0.4451904534148769,0.24382442814926167,18.000000000000004,1.1915455672373658,300.0,343.37970519423897,True,False,overactive,2
34,2,6,1,-200.0,-258.49376622293113,0.43402906386303214,0.2435806037211124,-72.00000000000001,1.1684568604009233,100.0,84.88593897130784,False,False,overactive,2
34,2,7,0,100.0,120.0,0.4395703535037784,0.24333702311739128,36.00000000000001,1.2,200.0,204.88593897130784,False,True,overactive,2
34,2,8,3,50.0,60.0,0.432,0.2430936860942739,18.000000000000004,1.2,250.0,264.88593897130784,False,False,overactive,2
34,2,9,3,50.0,60.0,0.432,0.24285059240817963,18.000000000000004,1.2,300.0,324.88593897130784,True,False,overactive,2
34,2,10,0,100.0,120.0,0.432,0.24260774181577147,36.00000000000001,1.2,400.0,444.88593897130784,False,False,overactive,2
34,2,11,2,-200.0,-321.0693229177343,0.432,0.24236513407395568,-72.00000000000001,1.1767863699214804,200.0,123.81661605357351,False,False,overactive,2
34,2,12,1,100.0,120.0,0.4375712712188447,0.24212276893988172,36.00000000000001,1.2,300.0,243.8166160535735,False,True,overactive,2
34,2,13,1,100.0,120.0,0.432,0.24188064617094182,36.00000000000001,1.2,400.0,363.8166160535735,True,False,overactive,2
34,2,14,0,100.0,120.0,0.432,0.24163876552477087,36.00000000000001,1.2,500.0,483.8166160535735,False,False,overactive,2
34,2,15,3,50.0,60.0,0.432,0.2413971267592461,18.000000000000004,1.2,550.0,543.8166160535735,False,False,overactive,2
34,2,16,2,-200.0,-292.3590330703288,0.432,0.24115572963248685,-72.00000000000001,1.1769370893519198,350.0,251.45758298324472,False,False,overactive,2
34,2,17,3,-200.0,-307.4828782862431,0.4375350985555392,0.24091457390285437,-72.00000000000001,1.1543043376190605,150.0,-56.02529530299836,False,True,overactive,2
34,2,18,2,50.0,60.0,0.44296695897142546,0.24067365932895152,18.000000000000004,1.2,200.0,3.9747046970016413,False,True,overactive,2
34,2,19,1,100.0,120.0,0.432,0.24043298566962257,36.00000000000001,1.2,300.0,123.97470469700164,False,False,overactive,2
34,2,20,3,50.0,60.0,0.432,0.24019255268395295,18.000000000000004,1.2,350.0,183.97470469700164,False,False,overactive,2
34,3,1,3,50.0,55.06066783377071,0.49199999999999994,0.239952360131269,15.458420666107472,1.0024267133508284,50.0,55.06066783377071,,,overactive,2
34,3,2,0,100.0,112.69379552114516,0.4794175887958011,0.23971240777113773,30.926775477569436,1.0538759104229032,150.0,167.75446335491586,False,False,overactive,2
34,3,3,2,50.0,57.60360154831001,0.46706978149850314,0.2394726953633666,15.427008552978233,1.1041440619324008,200.0,225.35806490322585,False,False,overactive,2
34,3,4,2,50.0,58.798577330557755,0.4550054251362238,0.23923322266800323,23.237153954313843,1.1519430932223105,250.0,284.1566422337836,True,False,overactive,2
34,3,5,2,50.0,59.95050103251286,0.4435336576266454,0.23899398944533523,16.38570674211478,1.1980200413005144,300.0,344.1071432662965,True,False,overactive,2
34,3,6,0,100.0,120.0,0.43247519008787655,0.2387549954558899,42.979331688019144,1.2,400.0,464.1071432662965,False,False,overactive,2
34,3,7,3,50.0,60.0,0.432,0.23851624046043401,18.000000000000004,1.2,450.0,524.1071432662965,False,False,overactive,2
34,3,8,0,100.0,120.0,0.432,0.2382777242199736,36.00000000000001,1.2,550.0,644.1071432662965,False,False,overactive,2
34,3,9,2,-200.0,-303.95124243665975,0.432,0.23803944649575362,-72.00000000000001,1.176618484030917,350.0,340.1559008296367,False,False,overactive,2
34,3,10,2,-200.0,-267.57766249897776,0.4376115638325799,0.23780140704925787,-72.00000000000001,1.1538166360322677,150.0,72.57823833065896,False,False,overactive,2
34,3,11,3,50.0,60.0,0.4430840073522557,0.2375636056422086,18.000000000000004,1.2,200.0,132.57823833065896,False,True,overactive,2
34,3,12,1,-200.0,-271.73856399857084,0.432,0.2373260420365664,-72.00000000000001,1.1766936927273468,0.0,-139.16032566791188,False,False,overactive,2
34,3,13,2,50.0,60.0,0.4375935137454367,0.23708871599452983,18.000000000000004,1.2,50.0,-79.16032566791188,False,True,overactive,2
34,3,14,1,100.0,120.0,0.432,0.2368516272785353,36.00000000000001,1.2,150.0,40.83967433208812,False,False,overactive,2
34,3,15,1,100.0,120.0,0.432,0.23661477565125674,36.00000000000001,1.2,250.0,160.83967433208812,True,False,overactive,2
34,3,16,0,100.0,120.0,0.432,0.23637816087560548,36.00000000000001,1.2,350.0,280.8396743320881,False,False,overactive,2
34,3,17,1,100.0,120.0,0.432,0.23614178271472988,36.00000000000001,1.2,450.0,400.8396743320881,False,False,overactive,2
34,3,18,3,50.0,60.0,0.432,0.23590564093201516,18.000000000000004,1.2,500.0,460.8396743320881,False,False,overactive,2
34,3,19,3,-200.0,-299.37369693883477,0.432,0.23566973529108315,-72.00000000000001,1.176451322909553,300.0,161.46597739325335,True,False,overactive,2
34,3,20,3,50.0,60.0,0.4376516825017072,0.23543406555579208,16.380000000000003,1.2,350.0,221.46597739325335,False,False,overactive,2
34,4,1,3,50.0,55.022129083598415,0.49199999999999994,0.2351986314902363,14.582059699090506,1.0008851633439366,50.0,55.022129083598415,,,overactive,2
34,4,2,0,100.0,112.61826279546707,0.47978756079745516,0.23496343285874605,29.328820611817033,1.0523652559093415,150.0,167.64039187906548,False,False,overactive,2
34,4,3,2,50.0,57.56135448963967,0.467432338581758,0.2347284694258873,13.824224255680745,1.102454179585587,200.0,225.20174636870513,False,False,overactive,2
34,4,4,2,50.0,58.76383966491514,0.4554109968994591,0.23449374095646142,22.076034123583423,1.1505535865966054,250.0,283.9655860336203,True,False,overactive,2
34,4,5,2,50.0,59.915833901992244,0.44386713921681464,0.23425924721550495,15.2513311916025,1.19663335607969,300.0,343.88141993561254,True,False,overactive,2
34,4,6,0,100.0,120.0,0.4328079945408744,0.23402498796828944,39.73933168801914,1.2,400.0,463.88141993561254,False,False,overactive,2
34,4,7,3,50.0,60.0,0.432,0.23379096298032115,16.380000000000003,1.2,450.0,523.8814199356125,False,False,overactive,2
34,4,8,0,100.0,120.0,0.432,0.23355717201734083,32.760000000000005,1.2,550.0,643.8814199356125,False,False,overactive,2
34,4,9,0,100.0,120.0,0.432,0.2333236148453235,44.206683545789815,1.2,650.0,763.8814199356125,True,False,overactive,2
34,4,10,0,-200.0,-318.1354130897556,0.432,0.23309029123047817,-72.00000000000001,1.176628123739403,450.0,445.74600684585687,True,False,overactive,2
34,4,11,3,50.0,60.0,0.4376092503025432,0.2328572009392477,18.000000000000004,1.2,500.0,505.74600684585687,False,True,overactive,2
34,4,12,0,-200.0,-328.24407968359696,0.432,0.23262434373830845,-72.00000000000001,1.1767624689543528,300.0,177.5019271622599,False,False,overactive,2
34,4,13,0,100.0,120.0,0.43757700745095535,0.23239171939457015,36.00000000000001,1.2,400.0,297.5019271622599,False,False,overactive,2
34,4,14,1,-200.0,-289.133220180349,0.432,0.23215932767517558,-72.00000000000001,1.1768924055796237,200.0,8.368706981910918,False,False,overactive,2
34,4,15,2,-200.0,-311.4125117976936,0.43754582266089026,0.2319271683475004,-72.00000000000001,1.1546192896795413,0.0,-303.04380481578266,False,True,overactive,2
34,4,16,2,-200.0,-299.1749337146651,0.44289137047691,0.2316952411791529,-72.00000000000001,1.1324739612112147,-200.0,-602.2187385304478,False,False,overactive,2
34,4,17,3,50.0,59.49887511581776,0.4482062493093084,0.23146354593797375,18.000000000000004,1.1799550046327105,-150.0,-542.71986341463,False,True,overactive,2
34,4,18,0,100.0,120.0,0.4368107988881494,0.23123208239203577,36.00000000000001,1.2,-50.0,-422.71986341463,False,False,overactive,2
34,4,19,0,100.0,120.0,0.432,0.23100085030964373,36.00000000000001,1.2,50.0,-302.71986341463,True,False,overactive,2
34,4,20,0,100.0,120.0,0.432,0.2307698494593341,36.00000000000001,1.2,150.0,-182.71986341463003,True,False,overactive,2
34,5,1,3,50.0,55.007816204183634,0.49199999999999994,0.23053907960987477,13.921708922460708,1.0003126481673454,50.0,55.007816204183634,,,overactive,2
34,5,2,0,100.0,112.45137164977317,0.479924964439837,0.2303085405302649,28.21229158938366,1.0490274329954632,150.0,167.4591878539568,False,False,overactive,2
34,5,3,2,50.0,57.41888795146175,0.46823341608108876,0.23007823198973462,12.95964446815197,1.0967555180584698,200.0,224.87807580541855,False,False,overactive,2
34,5,4,2,50.0,58.623308331865985,0.4567786756659672,0.2298481537577449,21.230156892529116,1.1449323332746395,250.0,283.5013841372845,True,False,overactive,2
34,5,5,2,50.0,59.78064506873429,0.44521624001408644,0.22961830560398716,14.361004318767959,1.1912258027493714,300.0,343.2820292060188,True,False,overactive,2
34,5,6,0,100.0,120.0,0.43410580734015075,0.2293886872983832,34.3569321816134,1.2,400.0,463.2820292060188,False,False,overactive,2
34,5,7,3,50.0,60.0,0.432,0.2291592986110848,15.148800000000001,1.2,450.0,523.2820292060188,False,False,overactive,2
34,5,8,0,100.0,120.0,0.432,0.22893013931247372,30.492000000000004,1.2,550.0,643.2820292060188,False,False,overactive,2
34,5,9,0,100.0,120.0,0.432,0.22870120917316125,40.96668354578982,1.2,650.0,763.2820292060188,True,False,overactive,2
34,5,10,3,50.0,60.0,0.432,0.2284725079639881,26.5896561534234,1.2,700.0,823.2820292060188,False,False,overactive,2
34,5,11,0,-200.0,-306.99074557150436,0.432,0.22824403545602412,-72.00000000000001,1.1770441954558406,500.0,516.2912836345145,False,False,overactive,2
34,5,12,3,50.0,60.0,0.43750939309059816,0.2280157914205681,26.86259015145712,1.2,550.0,576.2912836345145,False,True,overactive,2
34,5,13,0,-200.0,-290.66017976675687,0.432,0.22778777562914754,-72.00000000000001,1.1767933074485915,350.0,285.6311038677576,False,False,overactive,2
34,5,14,0,100.0,120.0,0.43756960621233804,0.2275599878535184,36.00000000000001,1.2,450.0,405.6311038677576,False,False,overactive,2
34,5,15,0,100.0,120.0,0.432,0.22733242786566488,36.00000000000001,1.2,550.0,525.6311038677576,True,False,overactive,2
34,5,16,1,-200.0,-321.63801767428384,0.432,0.22710509543779922,-72.00000000000001,1.17688259257753,350.0,203.99308619347374,False,False,overactive,2
34,5,17,2,-200.0,-287.6884470441211,0.43754817778139277,0.22687799034236142,-72.00000000000001,1.1543820939146532,150.0,-83.69536085064738,False,True,overactive,2
34,5,18,1,100.0,119.97264625234988,0.4429482974604832,0.22665111235201907,36.00000000000001,1.1994529250469974,250.0,36.2772854017025,False,True,overactive,2
34,5,19,1,100.0,120.0,0.4321312979887205,0.22642446123966706,36.00000000000001,1.2,350.0,156.2772854017025,True,False,overactive,2
34,5,20,2,-200.0,-288.60665924730506,0.432,0.2261980367784274,-72.00000000000001,1.1766694605006247,150.0,-132.32937384560256,False,False,overactive,2
34,6,1,3,50.0,55.00654525183359,0.49199999999999994,0.22597183874164897,13.426353955891049,1.000261810073344,50.0,55.00654525183359,,,overactive,2
34,6,2,0,100.0,112.45363765869381,0.4799371655823974,0.22574586690290732,27.40928994098817,1.049072753173876,150.0,167.4601829105274,False,False,overactive,2
34,6,3,2,50.0,57.45471540820073,0.46822253923826973,0.2255201210360044,12.332908896481005,1.0981886163280292,200.0,224.91489831872815,False,False,overactive,2
34,6,4,2,50.0,58.62550304493246,0.45643473208127294,0.22529460091496842,20.615127370598387,1.1450201217972982,250.0,283.54040136366064,True,False,overactive,2
34,6,5,2,50.0,59.81369023846113,0.4451951707686484,0.22506930631405345,13.741425606281746,1.1925476095384453,300.0,343.35409160212174,True,False,overactive,2
34,6,6,0,100.0,120.0,0.4337885737107731,0.2248442370077394,32.003396181613404,1.2,400.0,463.35409160212174,False,False,overactive,2
34,6,7,3,50.0,60.0,0.432,0.22461939277073165,13.36356,1.2,450.0,523.3540916021218,False,False,overactive,2
34,6,8,0,100.0,120.0,0.432,0.2243947733779609,28.8072,1.2,550.0,643.3540916021218,False,False,overactive,2
34,6,9,0,100.0,120.0,0.432,0.22417037860458294,35.26467848205287,1.2,650.0,763.3540916021218,True,False,overactive,2
34,6,10,3,50.0,60.0,0.432,0.22394620822597835,24.969656153423404,1.2,700.0,823.3540916021218,False,False,overactive,2
34,6,11,1,-200.0,-303.6473153183594,0.432,0.2237222620177524,-63.71124986956939,1.1765288085113437,500.0,519.7067762837623,False,False,overactive,2
34,6,12,1,100.0,120.0,0.43763308595727746,0.22349853975573464,36.00000000000001,1.2,600.0,639.7067762837623,False,False,overactive,2
34,6,13,0,-200.0,-331.1257165696065,0.432,0.2232750412159789,-72.00000000000001,1.1765457906206542,400.0,308.58105971415586,False,False,overactive,2
34,6,14,1,100.0,120.0,0.4376290102510429,0.22305176617476294,36.00000000000001,1.2,500.0,428.58105971415586,False,True,overactive,2
34,6,15,1,100.0,120.0,0.432,0.22282871440858817,36.00000000000001,1.2,600.0,548.5810597141558,True,False,overactive,2
34,6,16,0,-200.0,-284.9473141591641,0.432,0.22260588569417958,-72.00000000000001,1.1766411373028391,400.0,263.6337455549917,False,False,overactive,2
34,6,17,2,-200.0,-250.33240747320747,0.4376061270473186,0.2223832798084854,-72.00000000000001,1.1539853503538673,200.0,13.301338081784252,False,True,overactive,2
34,6,18,3,50.0,59.96466304006793,0.44304351591507185,0.22216089652867693,18.000000000000004,1.1985865216027174,250.0,73.26600112185218,False,True,overactive,2
34,6,19,0,100.0,120.0,0.43233923481534775,0.22193873563214825,36.00000000000001,1.2,350.0,193.26600112185218,False,False,overactive,2
34,6,20,0,100.0,120.0,0.432,0.2217167968965161,36.00000000000001,1.2,450.0,313.2660011218522,True,False,overactive,2
34,7,1,3,50.0,55.08362552011301,0.49199999999999994,0.2214950800996196,13.05554974555387,1.0033450208045203,50.0,55.08362552011301,,,overactive,2
34,7,2,0,100.0,112.72324427162157,0.4791971950069151,0.22127358501952,26.82832553772034,1.0544648854324314,150.0,167.80686979173458,False,False,overactive,2
34,7,3,2,50.0,57.58677216162902,0.4669284274962164,0.22105231143450046,11.874775769321454,1.103470886465161,200.0,225.3936419533636,False,False,overactive,2
34,7,4,2,50.0,58.766574166559494,0.4551669872483613,0.22083125912306598,20.165960086619496,1.1506629666623798,250.0,284.1602161199231,True,False,overactive,2
34,7,5,2,50.0,59.9043437685999,0.44384088800102883,0.22061042786394292,13.236222207958772,1.1961737507439962,300.0,344.06455988852304,True,False,overactive,2
34,7,6,0,100.0,120.0,0.43291829982144087,0.22038981743607897,30.3559209816134,1.2,400.0,464.06455988852304,False,False,overactive,2
34,7,7,3,50.0,60.0,0.432,0.2201694276186429,11.527776000000001,1.2,450.0,524.064559888523,False,False,overactive,2
34,7,8,0,100.0,120.0,0.432,0.21994925819102423,27.627840000000003,1.2,550.0,644.064559888523,False,False,overactive,2
34,7,9,0,100.0,120.0,0.432,0.2197293089328332,32.94807848205287,1.2,650.0,764.064559888523,True,False,overactive,2
34,7,10,3,50.0,60.0,0.432,0.21950957962390039,23.835656153423404,1.2,700.0,824.064559888523,False,False,overactive,2
34,7,11,2,-200.0,-340.4324607158269,0.432,0.21929007004427647,-55.51277235597369,1.1765557606902017,500.0,483.63209917269614,False,False,overactive,2
34,7,12,2,-200.0,-309.151527218298,0.43762661743435155,0.2190707799742322,-72.00000000000001,1.154313658868637,300.0,174.48057195439816,False,False,overactive,2
34,7,13,3,50.0,59.97460760532384,0.4429647218715271,0.21885170919425795,18.000000000000004,1.1989843042129535,350.0,234.455179559722,False,True,overactive,2
34,7,14,1,-200.0,-322.4100723983877,0.4322437669888911,0.2186328574850637,-72.00000000000001,1.1758939212284818,150.0,-87.95489283866567,False,False,overactive,2
34,7,15,0,-200.0,-260.97967253653843,0.4377854589051643,0.21841422462757865,-72.00000000000001,1.1535079446450025,-50.0,-348.9345653752041,False,True,overactive,2
34,7,16,3,-200.0,-242.9719377942088,0.44315809328519934,0.21819581040295108,-72.00000000000001,1.1315335100298272,-250.0,-591.9065031694129,False,True,overactive,2
34,7,17,0,-200.0,-276.2985415904549,0.4484319575928414,0.21797761459254814,-72.00000000000001,1.1104452276879977,-450.0,-868.2050447598677,False,True,overactive,2
34,7,18,1,100.0,117.83126337596599,0.4534931453548805,0.21775963697795558,36.00000000000001,1.15662526751932,-350.0,-750.3737813839018,False,True,overactive,2
34,7,19,2,50.0,60.0,0.44240993579536314,0.21754187734097763,18.000000000000004,1.2,-300.0,-690.3737813839018,False,False,overactive,2
34,7,20,3,50.0,60.0,0.432,0.21732433546363666,18.000000000000004,1.2,-250.0,-630.3737813839018,False,False,overactive,2
34,8,1,3,50.0,55.04126447307656,0.49199999999999994,0.21710701112817302,12.776476698976268,1.0016505789230623,50.0,55.04126447307656,,,overactive,2
34,8,2,0,100.0,112.65077200560363,0.479603861058465,0.21688990411704484,26.40062708306903,1.0530154401120726,150.0,167.6920364786802,False,False,overactive,2
34,8,3,2,50.0,57.52072808391727,0.4672762943731025,0.21667301421292778,11.537042029447836,1.100829123356691,200.0,225.21276456259747,False,False,overactive,2
34,8,4,2,50.0,58.66072877942132,0.45580101039439413,0.21645634119871485,18.436349250361154,1.146429151176853,250.0,283.8734933420188,True,False,overactive,2
34,8,5,2,50.0,59.82645856528737,0.4448570037175552,0.21623988485751613,12.830707927818944,1.1930583426114945,300.0,343.6999519073062,True,False,overactive,2
34,8,6,0,100.0,120.0,0.43366599777324133,0.2160236449726586,26.551305327129384,1.2,400.0,463.6999519073062,False,False,overactive,2
34,8,7,3,50.0,60.0,0.432,0.21580762132768594,10.511971200000001,1.2,450.0,523.6999519073062,False,False,overactive,2
34,8,8,0,100.0,120.0,0.432,0.21559181370635824,26.732790000000005,1.2,550.0,643.6999519073062,False,False,overactive,2
34,8,9,0,100.0,120.0,0.432,0.21537622189265188,31.292438482052876,1.2,650.0,763.6999519073062,True,False,overactive,2
34,8,10,3,50.0,60.0,0.432,0.21516084567075922,23.0418561534234,1.2,700.0,823.6999519073062,False,False,overactive,2
34,8,11,3,50.0,60.0,0.432,0.21494568482508847,43.67890408335365,1.2,750.0,883.6999519073062,True,False,overactive,2
